DateTime,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
2026-01-16 18:32:59,nan,nan,nan
2026-01-16 18:33:02,33356.96203,21344.68085,16863.61446
2026-01-16 18:33:04,33271.89873,nan,16759.51807
2026-01-16 18:33:07,nan,21541.64134,nan
2026-01-16 18:33:09,nan,21545.28875,16782.6506
2026-01-16 18:33:12,nan,21483.28267,16597.59036
2026-01-16 18:33:15,32269.36709,21764.13374,16325.78313
2026-01-16 18:33:17,32293.67089,21698.48024,16412.53012
2026-01-16 18:33:20,32208.60759,21592.70517,16296.86747
2026-01-16 18:33:23,32251.13924,nan,nan
2026-01-16 18:33:25,32567.08861,21574.46809,16354.6988
2026-01-16 18:33:28,32366.58228,21392.09726,nan
2026-01-16 18:33:30,nan,nan,16632.28916
2026-01-16 18:33:33,32257.21519,21439.51368,16487.71084
2026-01-16 18:33:36,31983.79747,21162.31003,nan
2026-01-16 18:33:38,31777.21519,21012.76596,nan
2026-01-16 18:33:41,31874.43038,21045.59271,nan
2026-01-16 18:33:44,31740.75949,21155.0152,16435.66265
2026-01-16 18:33:46,32196.4557,21049.24012,16499.27711
2026-01-16 18:33:49,32263.29114,21224.31611,16713.25301
2026-01-16 18:33:51,32688.60759,21523.40426,17187.46988
2026-01-16 18:33:54,33241.51899,21924.62006,nan
2026-01-16 18:33:57,nan,22686.93009,19402.40964
2026-01-16 18:33:59,nan,23850.45593,21761.92771
2026-01-16 18:34:02,39062.27848,nan,23866.98795
2026-01-16 18:34:04,41486.58228,nan,24803.85542
2026-01-16 18:34:07,42312.91139,nan,25145.06024
2026-01-16 18:34:10,42495.18987,27209.72644,25347.46988
2026-01-16 18:34:12,42750.37975,27300.91185,nan
2026-01-16 18:34:15,42871.89873,27257.14286,nan
2026-01-16 18:34:18,nan,nan,nan
2026-01-16 18:34:20,42823.29114,27235.25836,25671.3253
2026-01-16 18:34:23,nan,27184.19453,25786.98795
2026-01-16 18:34:26,42434.43038,nan,nan
2026-01-16 18:34:28,42671.39241,27271.73252,25995.18072
2026-01-16 18:34:31,nan,27257.14286,25833.25301
2026-01-16 18:34:33,42689.62025,27206.07903,25746.50602
2026-01-16 18:34:36,42476.96203,26998.17629,nan
2026-01-16 18:34:39,nan,nan,nan
2026-01-16 18:34:41,41960.50633,26819.45289,25891.08434
2026-01-16 18:34:44,nan,27151.36778,26076.14458
2026-01-16 18:34:46,42519.49367,27253.49544,26122.40964
2026-01-16 18:34:49,42318.98734,27176.8997,26157.10843
2026-01-16 18:34:52,42221.77215,27155.0152,26238.07229
2026-01-16 18:34:54,42033.41772,27005.47112,25989.39759
2026-01-16 18:34:57,41571.64557,26939.81763,25729.15663
2026-01-16 18:35:00,nan,26772.03647,25619.27711
2026-01-16 18:35:02,nan,26447.41641,nan
2026-01-16 18:35:05,39870.37975,26239.51368,25226.0241
2026-01-16 18:35:07,nan,nan,24734.45783
2026-01-16 18:35:10,38916.4557,25407.90274,24294.93976
2026-01-16 18:35:13,37962.53165,24962.91793,nan
2026-01-16 18:35:15,nan,24641.94529,nan
2026-01-16 18:35:18,36565.06329,nan,23520.0
2026-01-16 18:35:21,35750.88608,23544.07295,23034.21687
2026-01-16 18:35:23,34535.6962,23164.74164,22513.73494
2026-01-16 18:35:26,nan,nan,22051.08434
2026-01-16 18:35:28,32457.72152,21610.94225,21443.85542
2026-01-16 18:35:31,31686.07595,21082.06687,nan
2026-01-16 18:35:34,30847.59494,nan,20136.86747
2026-01-16 18:35:36,nan,nan,19575.90361
2026-01-16 18:35:39,29298.22785,nan,19113.25301
2026-01-16 18:35:42,nan,19148.93617,18783.61446
2026-01-16 18:35:44,27657.72152,18612.76596,nan
2026-01-16 18:35:47,nan,18350.15198,17725.3012
2026-01-16 18:35:49,26442.53165,17803.03951,17551.80723
2026-01-16 18:35:52,26053.67089,17361.70213,nan
2026-01-16 18:35:55,25525.06329,17066.2614,16666.98795
2026-01-16 18:35:57,24795.94937,nan,16239.03614
2026-01-16 18:36:00,nan,15833.43465,15892.04819
2026-01-16 18:36:03,23562.53165,nan,15712.77108
2026-01-16 18:36:05,23179.74684,nan,15666.50602
2026-01-16 18:36:08,23076.4557,nan,nan
2026-01-16 18:36:10,22918.48101,nan,14978.31325
2026-01-16 18:36:13,22772.65823,14378.1155,14845.3012
2026-01-16 18:36:16,22450.63291,14144.68085,nan
2026-01-16 18:36:18,nan,14060.79027,14718.07229
2026-01-16 18:36:21,nan,13987.84195,nan
2026-01-16 18:36:23,nan,13798.17629,14174.45783
2026-01-16 18:36:26,21770.12658,13732.5228,14099.27711
2026-01-16 18:36:29,nan,13608.51064,nan
2026-01-16 18:36:31,21569.62025,13542.85714,14081.92771
2026-01-16 18:36:34,nan,nan,nan
2026-01-16 18:36:37,nan,13353.19149,13914.21687
2026-01-16 18:36:39,21113.92405,13407.90274,13850.60241
2026-01-16 18:36:42,nan,13375.07599,13948.91566
2026-01-16 18:36:44,21308.35443,nan,nan
2026-01-16 18:36:47,21120.0,nan,13839.03614
2026-01-16 18:36:50,nan,13269.30091,13775.42169
2026-01-16 18:36:52,nan,nan,nan
2026-01-16 18:36:55,19479.49367,13393.31307,nan
2026-01-16 18:36:58,19746.83544,13265.6535,13665.54217
2026-01-16 18:37:00,19661.77215,13272.94833,13763.85542
2026-01-16 18:37:03,19746.83544,13524.62006,13827.46988
2026-01-16 18:37:05,20087.08861,nan,14047.22892
2026-01-16 18:37:08,nan,13725.22796,14157.10843
2026-01-16 18:37:11,21818.73418,13951.36778,14214.93976
2026-01-16 18:37:13,22049.62025,nan,14290.12048
2026-01-16 18:37:16,22869.87342,14666.2614,14793.25301
2026-01-16 18:37:19,23696.20253,nan,15163.37349
2026-01-16 18:37:21,23878.48101,15341.03343,nan
2026-01-16 18:37:24,24309.87342,nan,14799.03614
2026-01-16 18:37:26,24346.32911,15373.86018,14648.6747
2026-01-16 18:37:29,24716.96203,15753.19149,14718.07229
2026-01-16 18:37:32,nan,15734.95441,14995.66265
2026-01-16 18:37:34,nan,15826.13982,14839.51807
2026-01-16 18:37:37,nan,16132.5228,nan
2026-01-16 18:37:39,nan,16117.93313,13301.20482
2026-01-16 18:37:42,nan,nan,12526.26506
2026-01-16 18:37:45,23763.03797,15716.71733,nan
2026-01-16 18:37:47,23605.06329,15618.23708,11329.15663
2026-01-16 18:37:50,24066.83544,nan,11392.77108
2026-01-16 18:37:53,nan,15950.15198,nan
2026-01-16 18:37:55,24990.37975,nan,nan
2026-01-16 18:37:58,nan,16541.03343,nan
2026-01-16 18:38:01,nan,nan,12161.92771
2026-01-16 18:38:03,nan,17638.90578,12682.40964
2026-01-16 18:38:06,26849.62025,18040.12158,nan
2026-01-16 18:38:08,27706.32911,18528.87538,13746.50602
2026-01-16 18:38:11,28441.51899,18758.66261,nan
2026-01-16 18:38:14,28891.13924,19287.53799,13937.3494
2026-01-16 18:38:16,29122.02532,19597.56839,14110.84337
2026-01-16 18:38:19,nan,20429.17933,nan
2026-01-16 18:38:22,29122.02532,20549.54407,14718.07229
2026-01-16 18:38:24,nan,20863.22188,14851.08434
2026-01-16 18:38:27,29899.74684,nan,nan
2026-01-16 18:38:29,30507.34177,21249.84802,nan
2026-01-16 18:38:32,30932.65823,21563.52584,15637.59036
2026-01-16 18:38:35,31266.83544,21475.98784,15805.3012
2026-01-16 18:38:37,31485.56962,21734.95441,nan
2026-01-16 18:38:40,31777.21519,22128.87538,16117.59036
2026-01-16 18:38:42,32111.39241,22234.65046,16366.26506
2026-01-16 18:38:45,32615.6962,nan,nan
2026-01-16 18:38:48,nan,21392.09726,16366.26506
2026-01-16 18:38:50,34438.48101,21439.51368,16493.49398
2026-01-16 18:38:53,nan,nan,16267.95181
2026-01-16 18:38:56,33988.86076,22154.40729,16562.89157
2026-01-16 18:38:58,34158.98734,21873.55623,nan
2026-01-16 18:39:01,34444.55696,21928.26748,16649.63855
2026-01-16 18:39:03,nan,22030.39514,nan
2026-01-16 18:39:06,34116.4557,nan,16811.56627
2026-01-16 18:39:09,33855.18987,22256.53495,16817.3494
2026-01-16 18:39:11,33703.29114,21968.38906,nan
2026-01-16 18:39:14,33593.92405,21913.67781,nan
2026-01-16 18:39:17,33180.75949,21669.30091,16886.74699
2026-01-16 18:39:19,32870.88608,21596.35258,16747.95181
2026-01-16 18:39:22,nan,21713.06991,16695.90361
2026-01-16 18:39:24,nan,nan,16649.63855
2026-01-16 18:39:27,32433.41772,21578.1155,16701.68675
2026-01-16 18:39:30,32342.27848,nan,16568.6747
2026-01-16 18:39:32,32506.32911,21410.33435,16545.54217
2026-01-16 18:39:35,nan,21789.66565,16453.01205
2026-01-16 18:39:38,32488.10127,21702.12766,16453.01205
2026-01-16 18:39:40,nan,21527.05167,16383.61446
2026-01-16 18:39:43,32591.39241,21578.1155,16453.01205
2026-01-16 18:39:45,32336.20253,nan,nan
2026-01-16 18:39:48,32220.75949,21829.78723,nan
2026-01-16 18:39:51,32293.67089,21676.59574,16077.10843
2026-01-16 18:39:53,31983.79747,21231.61094,15949.87952
2026-01-16 18:39:56,31552.40506,nan,15892.04819
2026-01-16 18:39:59,31406.58228,20859.57447,nan
2026-01-16 18:40:01,31613.16456,21012.76596,15920.96386
2026-01-16 18:40:04,31692.1519,21122.18845,16048.19277
2026-01-16 18:40:06,31752.91139,20998.17629,16111.80723
2026-01-16 18:40:09,31673.92405,21045.59271,16481.92771
2026-01-16 18:40:12,32166.07595,nan,nan
2026-01-16 18:40:14,33277.97468,nan,18795.18072
2026-01-16 18:40:17,35513.92405,nan,21513.25301
2026-01-16 18:40:19,38339.24051,nan,23502.6506
2026-01-16 18:40:22,41182.78481,26819.45289,nan
2026-01-16 18:40:25,42179.24051,27443.16109,25179.75904
2026-01-16 18:40:27,nan,nan,nan
2026-01-16 18:40:30,43309.36709,27698.48024,25613.49398
2026-01-16 18:40:33,nan,27479.63526,25625.06024
2026-01-16 18:40:35,nan,nan,25555.66265
2026-01-16 18:40:38,nan,nan,nan
2026-01-16 18:40:40,nan,27322.79635,25671.3253
2026-01-16 18:40:43,43163.5443,nan,25659.75904
2026-01-16 18:40:46,nan,27304.55927,25810.12048
2026-01-16 18:40:48,43388.35443,nan,25972.04819
2026-01-16 18:40:51,42592.40506,27264.43769,25740.72289
2026-01-16 18:40:54,42203.5443,27122.18845,25538.31325
2026-01-16 18:40:56,nan,27052.88754,25515.18072
2026-01-16 18:40:59,42197.46835,27118.54103,25497.83133
2026-01-16 18:41:01,42501.26582,27147.72036,25902.6506
2026-01-16 18:41:04,42774.68354,27508.81459,26012.53012
2026-01-16 18:41:07,42653.16456,27351.97568,25891.08434
2026-01-16 18:41:09,nan,27052.88754,25792.77108
2026-01-16 18:41:12,nan,nan,nan
2026-01-16 18:41:15,nan,nan,25879.51807
2026-01-16 18:41:17,41055.18987,26761.09422,25584.57831
2026-01-16 18:41:20,nan,26403.64742,25318.55422
2026-01-16 18:41:22,40210.63291,26017.02128,25087.22892
2026-01-16 18:41:25,nan,25820.06079,nan
2026-01-16 18:41:28,38624.81013,nan,24676.62651
2026-01-16 18:41:30,38357.46835,nan,24306.50602
2026-01-16 18:41:33,nan,24605.47112,23803.37349
2026-01-16 18:41:36,nan,24186.01824,23427.46988
2026-01-16 18:41:38,nan,23657.14286,23045.78313
2026-01-16 18:41:41,nan,nan,22502.16867
2026-01-16 18:41:43,34323.03797,nan,nan
2026-01-16 18:41:46,33302.27848,21895.44073,nan
2026-01-16 18:41:49,32342.27848,21413.98176,20929.15663
2026-01-16 18:41:51,31339.74684,nan,20345.06024
2026-01-16 18:41:54,nan,20432.82675,19847.71084
2026-01-16 18:41:57,29595.94937,19812.76596,19437.10843
2026-01-16 18:41:59,28708.86076,19455.31915,18812.53012
2026-01-16 18:42:02,27663.79747,nan,18344.09639
2026-01-16 18:42:04,26715.94937,18258.96657,17835.18072
2026-01-16 18:42:07,26205.56962,nan,nan
2026-01-16 18:42:10,25622.27848,nan,nan
2026-01-16 18:42:12,nan,16847.41641,nan
2026-01-16 18:42:15,24540.75949,nan,nan
2026-01-16 18:42:18,24121.51899,16245.59271,nan
2026-01-16 18:42:20,nan,15895.44073,nan
2026-01-16 18:42:23,23398.48101,15541.64134,nan
2026-01-16 18:42:25,nan,nan,15383.13253
2026-01-16 18:42:28,21745.82278,14680.85106,15105.54217
2026-01-16 18:42:31,21253.67089,nan,15030.36145
2026-01-16 18:42:33,20937.72152,14286.93009,14712.28916
2026-01-16 18:42:36,nan,nan,nan
2026-01-16 18:42:38,21994.93671,13918.54103,nan
2026-01-16 18:42:41,nan,13710.6383,14301.68675
2026-01-16 18:42:44,nan,13619.45289,14238.07229
2026-01-16 18:42:46,21393.41772,nan,14214.93976
2026-01-16 18:42:49,21302.27848,13524.62006,14018.31325
2026-01-16 18:42:52,21356.96203,13488.1459,14116.62651
2026-01-16 18:42:54,nan,nan,13966.26506
2026-01-16 18:42:57,nan,nan,13925.78313
2026-01-16 18:42:59,20870.88608,13371.42857,13775.42169
2026-01-16 18:43:02,20889.11392,13429.78723,13885.3012
2026-01-16 18:43:05,20876.96203,13334.95441,13850.60241
2026-01-16 18:43:07,20846.58228,13356.83891,13723.37349
2026-01-16 18:43:10,20737.21519,nan,13630.84337
2026-01-16 18:43:13,20834.43038,nan,13781.20482
2026-01-16 18:43:15,20949.87342,13484.49848,13908.43373
2026-01-16 18:43:18,20943.79747,13579.33131,14000.96386
2026-01-16 18:43:20,nan,13776.29179,nan
2026-01-16 18:43:23,21247.59494,13750.75988,14006.74699
2026-01-16 18:43:26,21442.02532,14049.84802,nan
2026-01-16 18:43:28,21557.46835,14148.32827,14440.48193
2026-01-16 18:43:31,nan,nan,14324.81928
2026-01-16 18:43:34,nan,14648.02432,14666.0241
2026-01-16 18:43:36,23179.74684,15271.73252,14908.91566
2026-01-16 18:43:39,23598.98734,15297.26444,nan
2026-01-16 18:43:41,23750.88608,nan,15018.79518
2026-01-16 18:43:44,24224.81013,nan,14851.08434
2026-01-16 18:43:47,24583.29114,15683.89058,14972.53012
2026-01-16 18:43:49,24613.67089,15855.31915,15036.14458
2026-01-16 18:43:52,nan,nan,14845.3012
2026-01-16 18:43:55,24771.64557,16314.89362,14151.3253
2026-01-16 18:43:57,24328.10127,16209.11854,nan
2026-01-16 18:44:00,24419.24051,15829.78723,12133.01205
2026-01-16 18:44:03,nan,15468.69301,11560.48193
2026-01-16 18:44:05,nan,nan,11415.90361
2026-01-16 18:44:08,24121.51899,15654.71125,11473.73494
2026-01-16 18:44:10,24558.98734,16085.10638,11381.20482
2026-01-16 18:44:13,25312.40506,16559.27052,11676.14458
2026-01-16 18:44:16,25725.56962,17150.15198,11971.08434
2026-01-16 18:44:18,26053.67089,17576.8997,12549.39759
2026-01-16 18:44:21,26223.79747,nan,nan
2026-01-16 18:44:23,nan,18014.58967,nan
2026-01-16 18:44:26,27572.65823,nan,nan
2026-01-16 18:44:29,28064.81013,18623.70821,13607.71084
2026-01-16 18:44:31,29000.50633,18959.27052,13815.90361
2026-01-16 18:44:34,29194.93671,nan,13914.21687
2026-01-16 18:44:37,nan,19677.81155,14186.0241
2026-01-16 18:44:39,29589.87342,19747.11246,14556.14458
2026-01-16 18:44:42,29766.07595,19929.48328,14700.72289
2026-01-16 18:44:44,nan,20345.28875,14793.25301
2026-01-16 18:44:47,31218.22785,20524.01216,14908.91566
2026-01-16 18:44:50,nan,20739.20973,15226.98795
2026-01-16 18:44:52,31904.81013,nan,nan
2026-01-16 18:44:55,31989.87342,nan,15597.10843
2026-01-16 18:44:58,32293.67089,21133.1307,15903.61446
2026-01-16 18:45:00,nan,21275.37994,15926.74699
2026-01-16 18:45:03,32773.67089,21304.55927,16152.28916
2026-01-16 18:45:05,nan,21184.19453,nan
2026-01-16 18:45:08,nan,nan,16152.28916
2026-01-16 18:45:11,nan,21085.71429,16163.85542
2026-01-16 18:45:13,33144.3038,21403.03951,16198.55422
2026-01-16 18:45:16,33642.53165,21939.20973,16348.91566
2026-01-16 18:45:19,nan,22092.40122,16614.93976
2026-01-16 18:45:21,33417.72152,22117.93313,16626.50602
2026-01-16 18:45:24,33618.22785,nan,16944.57831
2026-01-16 18:45:26,33514.93671,21724.01216,17002.40964
2026-01-16 18:45:29,33903.79747,nan,nan
2026-01-16 18:45:32,33691.13924,21610.94225,nan
2026-01-16 18:45:34,nan,21665.6535,17158.55422
2026-01-16 18:45:37,33575.6962,21829.78723,17129.63855
2026-01-16 18:45:40,33211.13924,nan,nan
2026-01-16 18:45:42,nan,21567.17325,nan
2026-01-16 18:45:45,nan,21523.40426,nan
2026-01-16 18:45:47,32822.27848,nan,16990.84337
2026-01-16 18:45:50,32554.93671,21680.24316,16979.27711
2026-01-16 18:45:53,nan,21749.54407,nan
2026-01-16 18:45:55,32299.74684,nan,nan
2026-01-16 18:45:58,32135.6962,21315.50152,16684.33735
2026-01-16 18:46:00,nan,21479.63526,16487.71084
2026-01-16 18:46:03,31929.11392,21662.00608,16244.81928
2026-01-16 18:46:06,31801.51899,21662.00608,nan
2026-01-16 18:46:08,32020.25316,21534.3465,16169.63855
2026-01-16 18:46:11,31862.27848,21235.25836,nan
2026-01-16 18:46:14,nan,nan,15822.6506
2026-01-16 18:46:16,31692.1519,21187.84195,15874.6988
2026-01-16 18:46:19,31649.62025,21242.55319,15874.6988
2026-01-16 18:46:21,31418.73418,21114.89362,15944.09639
2026-01-16 18:46:24,31740.75949,21001.82371,16163.85542
2026-01-16 18:46:27,32117.46835,nan,16360.48193
2026-01-16 18:46:29,nan,21512.46201,17204.81928
2026-01-16 18:46:32,nan,nan,nan
2026-01-16 18:46:35,35775.18987,23503.95137,nan
2026-01-16 18:46:37,38813.16456,nan,23664.57831
2026-01-16 18:46:40,41140.25316,26753.79939,24636.14458
2026-01-16 18:46:42,42580.25316,27527.05167,nan
2026-01-16 18:46:45,nan,27384.80243,25416.86747
2026-01-16 18:46:48,43333.67089,27319.14894,25775.42169
2026-01-16 18:46:50,nan,27432.21884,25839.03614
2026-01-16 18:46:53,43831.89873,27184.19453,25792.77108
2026-01-16 18:46:56,43716.4557,27206.07903,nan
2026-01-16 18:46:58,nan,27184.19453,25879.51807
2026-01-16 18:47:01,nan,27133.1307,25804.33735
2026-01-16 18:47:03,nan,nan,25613.49398
2026-01-16 18:47:06,43819.74684,27625.53191,25648.19277
2026-01-16 18:47:09,43236.4557,nan,25555.66265
2026-01-16 18:47:11,43072.40506,nan,25590.36145
2026-01-16 18:47:14,nan,26965.34954,nan
2026-01-16 18:47:17,nan,26815.80547,25480.48193
2026-01-16 18:47:19,nan,nan,25723.37349
2026-01-16 18:47:22,nan,nan,25821.68675
2026-01-16 18:47:24,43102.78481,nan,nan
2026-01-16 18:47:27,42890.12658,26888.7538,25717.59036
2026-01-16 18:47:30,nan,26764.74164,25636.62651
2026-01-16 18:47:32,41924.05063,26571.42857,nan
2026-01-16 18:47:35,nan,26330.69909,nan
2026-01-16 18:47:38,nan,26221.2766,25260.72289
2026-01-16 18:47:40,40253.16456,nan,24867.46988
2026-01-16 18:47:43,39366.07595,nan,24537.83133
2026-01-16 18:47:45,39110.88608,nan,24451.08434
2026-01-16 18:47:48,38321.01266,24977.5076,24532.04819
2026-01-16 18:47:51,37974.68354,24806.07903,23901.68675
2026-01-16 18:47:53,nan,nan,nan
2026-01-16 18:47:56,36583.29114,23879.63526,nan
2026-01-16 18:47:59,35969.62025,23434.65046,22750.84337
2026-01-16 18:48:01,35179.74684,nan,22374.93976
2026-01-16 18:48:04,34177.21519,22303.95137,21709.87952
2026-01-16 18:48:06,nan,21837.08207,21241.44578
2026-01-16 18:48:09,32427.34177,21071.12462,20773.01205
2026-01-16 18:48:12,31394.43038,nan,nan
2026-01-16 18:48:14,30422.27848,19947.72036,19847.71084
2026-01-16 18:48:17,nan,19575.68389,18945.54217
2026-01-16 18:48:20,nan,nan,nan
2026-01-16 18:48:22,28149.87342,18466.8693,nan
2026-01-16 18:48:25,27578.73418,nan,17690.60241
2026-01-16 18:48:27,26873.92405,17642.55319,17222.16867
2026-01-16 18:48:30,26102.27848,nan,16713.25301
2026-01-16 18:48:33,nan,16858.35866,16481.92771
2026-01-16 18:48:35,nan,16314.89362,16082.89157
2026-01-16 18:48:38,24370.63291,nan,nan
2026-01-16 18:48:41,24078.98734,nan,15371.56627
2026-01-16 18:48:43,nan,nan,nan
2026-01-16 18:48:46,23544.3038,15158.66261,15047.71084
2026-01-16 18:48:48,23118.98734,nan,15018.79518
2026-01-16 18:48:51,23052.1519,14837.68997,14839.51807
2026-01-16 18:48:54,22663.29114,14655.31915,14590.84337
2026-01-16 18:48:56,22231.89873,14633.43465,nan
2026-01-16 18:48:59,21994.93671,14327.05167,nan
2026-01-16 18:49:01,21836.96203,14243.16109,14463.61446
2026-01-16 18:49:04,nan,nan,14376.86747
2026-01-16 18:49:07,nan,13947.72036,14209.15663
2026-01-16 18:49:09,nan,nan,14041.44578
2026-01-16 18:49:12,21788.35443,13984.19453,14110.84337
2026-01-16 18:49:15,nan,13871.12462,nan
2026-01-16 18:49:17,21678.98734,13980.54711,14116.62651
2026-01-16 18:49:20,21867.34177,13965.95745,13960.48193
2026-01-16 18:49:22,nan,nan,nan
2026-01-16 18:49:25,21496.70886,nan,nan
2026-01-16 18:49:28,nan,13805.47112,13972.04819
2026-01-16 18:49:30,21302.27848,13732.5228,13896.86747
2026-01-16 18:49:33,nan,13823.70821,13948.91566
2026-01-16 18:49:36,nan,13944.07295,nan
2026-01-16 18:49:38,nan,14122.79635,nan
2026-01-16 18:49:41,21606.07595,nan,nan
2026-01-16 18:49:43,21745.82278,14374.46809,14197.59036
2026-01-16 18:49:46,21946.32911,14385.41033,14330.60241
2026-01-16 18:49:49,nan,nan,14550.36145
2026-01-16 18:49:51,22815.18987,15246.20061,15047.71084
2026-01-16 18:49:54,23580.75949,nan,15267.46988
2026-01-16 18:49:57,nan,15807.90274,nan
2026-01-16 18:49:59,23708.35443,15793.31307,14799.03614
2026-01-16 18:50:02,23872.40506,15851.67173,14880.0
2026-01-16 18:50:04,nan,16176.29179,nan
2026-01-16 18:50:07,24236.96203,16026.74772,14573.49398
2026-01-16 18:50:10,nan,15953.79939,14342.16867
2026-01-16 18:50:12,23854.17722,nan,13734.93976
2026-01-16 18:50:15,24054.68354,16358.66261,13098.79518
2026-01-16 18:50:18,23902.78481,16081.45897,12213.9759
2026-01-16 18:50:20,23331.64557,15786.01824,11369.63855
2026-01-16 18:50:23,22687.59494,nan,nan
2026-01-16 18:50:25,23088.60759,16070.51672,11040.0
2026-01-16 18:50:28,nan,16344.07295,11664.57831
2026-01-16 18:50:31,24686.58228,16511.8541,11901.68675
2026-01-16 18:50:33,25306.32911,nan,12144.57831
2026-01-16 18:50:36,25841.01266,17234.04255,12323.85542
2026-01-16 18:50:39,nan,17471.12462,12532.04819
2026-01-16 18:50:41,nan,nan,13029.39759
2026-01-16 18:50:44,nan,18412.15805,13249.15663
2026-01-16 18:50:46,28046.58228,18612.76596,13457.3494
2026-01-16 18:50:49,28550.88608,18988.44985,13706.0241
2026-01-16 18:50:52,29103.79747,nan,13873.73494
2026-01-16 18:50:54,nan,19637.68997,14058.79518
2026-01-16 18:50:57,nan,19772.64438,14035.66265
2026-01-16 18:51:00,30483.03797,nan,14440.48193
2026-01-16 18:51:02,nan,20359.87842,14648.6747
2026-01-16 18:51:05,nan,nan,nan
