DateTime,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
2026-01-16 18:33:02,33356.96203,21344.68085,16863.61446
2026-01-16 18:33:04,33271.89873,21531.668640174463,16759.51807
2026-01-16 18:33:07,32261.936624948965,21541.64134,16668.56492119586
2026-01-16 18:33:09,32262.87002897943,21545.28875,16782.6506
2026-01-16 18:33:12,32265.213898122493,21483.28267,16597.59036
2026-01-16 18:33:15,32269.36709,21764.13374,16325.78313
2026-01-16 18:33:17,32293.67089,21698.48024,16412.53012
2026-01-16 18:33:20,32208.60759,21592.70517,16296.86747
2026-01-16 18:33:23,32251.13924,21512.005955072553,16425.987203388013
2026-01-16 18:33:25,32567.08861,21574.46809,16354.6988
2026-01-16 18:33:28,32366.58228,21392.09726,16493.49398
2026-01-16 18:33:30,32088.303621932875,21280.242998803475,16632.28916
2026-01-16 18:33:33,32257.21519,21439.51368,16487.71084
2026-01-16 18:33:36,31983.79747,21162.31003,16527.456086475722
2026-01-16 18:33:38,31777.21519,21012.76596,16522.409669522804
2026-01-16 18:33:41,31874.43038,21045.59271,16507.695670180576
2026-01-16 18:33:44,31740.75949,21155.0152,16435.66265
2026-01-16 18:33:46,32196.4557,21049.24012,16499.27711
2026-01-16 18:33:49,32263.29114,21224.31611,16713.25301
2026-01-16 18:33:51,32688.60759,21523.40426,17187.46988
2026-01-16 18:33:54,33241.51899,21924.62006,20966.93146780355
2026-01-16 18:33:57,40578.32640587448,22686.93009,19402.40964
2026-01-16 18:33:59,39820.302442937245,23850.45593,21761.92771
2026-01-16 18:34:02,39062.27848,27252.008598308774,23866.98795
2026-01-16 18:34:04,41486.58228,27250.786968859185,24803.85542
2026-01-16 18:34:07,42312.91139,27246.431480735424,25145.06024
2026-01-16 18:34:10,42495.18987,27209.72644,25347.46988
2026-01-16 18:34:12,42750.37975,27300.91185,25459.82819129019
2026-01-16 18:34:15,42871.89873,27257.14286,25769.278893467115
2026-01-16 18:34:18,42735.29440263365,27227.051662697617,25740.72305192731
2026-01-16 18:34:20,42823.29114,27235.25836,25671.3253
2026-01-16 18:34:23,42549.55373500905,27184.19453,25786.98795
2026-01-16 18:34:26,42434.43038,27257.14282569995,25914.608781684798
2026-01-16 18:34:28,42671.39241,27271.73252,25995.18072
2026-01-16 18:34:31,42545.31611132994,27257.14286,25833.25301
2026-01-16 18:34:33,42689.62025,27206.07903,25746.50602
2026-01-16 18:34:36,42476.96203,26998.17629,25999.94335033053
2026-01-16 18:34:39,42116.261340528006,26971.779187694683,25974.204779567564
2026-01-16 18:34:41,41960.50633,26819.45289,25891.08434
2026-01-16 18:34:44,42240.0,27151.36778,26076.14458
2026-01-16 18:34:46,42519.49367,27253.49544,26122.40964
2026-01-16 18:34:49,42318.98734,27176.8997,26157.10843
2026-01-16 18:34:52,42221.77215,27155.0152,26238.07229
2026-01-16 18:34:54,42033.41772,27005.47112,25989.39759
2026-01-16 18:34:57,41571.64557,26939.81763,25729.15663
2026-01-16 18:35:00,40615.16228688512,26772.03647,25619.27711
2026-01-16 18:35:02,39337.49728796896,26447.41641,24899.899039505544
2026-01-16 18:35:05,39870.37975,26239.51368,25226.0241
2026-01-16 18:35:07,38285.6467266561,25136.048351177258,24734.45783
2026-01-16 18:35:10,38916.4557,25407.90274,24294.93976
2026-01-16 18:35:13,37962.53165,24962.91793,23140.354188559475
2026-01-16 18:35:15,37263.79747,24641.94529,23330.177094279738
2026-01-16 18:35:18,36565.06329,23119.05241572381,23520.0
2026-01-16 18:35:21,35750.88608,23544.07295,23034.21687
2026-01-16 18:35:23,34535.6962,23164.74164,22513.73494
2026-01-16 18:35:26,32026.69643687876,21270.416152818147,22051.08434
2026-01-16 18:35:28,32457.72152,21610.94225,21443.85542
2026-01-16 18:35:31,31686.07595,21082.06687,19772.09055346054
2026-01-16 18:35:34,30847.59494,18767.839172749114,20136.86747
2026-01-16 18:35:36,28504.714967415435,18783.941638012475,19575.90361
2026-01-16 18:35:39,29298.22785,18834.38085210385,19113.25301
2026-01-16 18:35:42,27208.100120467727,19148.93617,18783.61446
2026-01-16 18:35:44,27657.72152,18612.76596,18254.45783
2026-01-16 18:35:47,26209.251515380583,18350.15198,17725.3012
2026-01-16 18:35:49,26442.53165,17803.03951,17551.80723
2026-01-16 18:35:52,26053.67089,17361.70213,16389.836554791513
2026-01-16 18:35:55,25525.06329,17066.2614,16666.98795
2026-01-16 18:35:57,24795.94937,16449.848025,16239.03614
2026-01-16 18:36:00,23353.949511567786,15833.43465,15892.04819
2026-01-16 18:36:03,23562.53165,14217.552370072644,15712.77108
2026-01-16 18:36:05,23179.74684,14222.289131569543,15666.50602
2026-01-16 18:36:08,23076.4557,14234.79342918037,14912.52996984978
2026-01-16 18:36:10,22918.48101,14252.401086286678,14978.31325
2026-01-16 18:36:13,22772.65823,14378.1155,14845.3012
2026-01-16 18:36:16,22450.63291,14144.68085,14530.231220136973
2026-01-16 18:36:18,21583.098753566934,14060.79027,14718.07229
2026-01-16 18:36:21,21611.202405447133,13987.84195,14144.096320301382
2026-01-16 18:36:23,21643.260548345646,13798.17629,14174.45783
2026-01-16 18:36:26,21770.12658,13732.5228,14099.27711
2026-01-16 18:36:29,21669.873415000002,13608.51064,14090.60241
2026-01-16 18:36:31,21569.62025,13542.85714,14081.92771
2026-01-16 18:36:34,21166.747635827174,13373.967928234664,13901.47933410538
2026-01-16 18:36:37,21152.132514031477,13353.19149,13914.21687
2026-01-16 18:36:39,21113.92405,13407.90274,13850.60241
2026-01-16 18:36:42,21211.13924,13375.07599,13948.91566
2026-01-16 18:36:44,21308.35443,13302.775567263443,13798.795124180153
2026-01-16 18:36:47,21120.0,13296.920691019224,13839.03614
2026-01-16 18:36:50,19601.012702933655,13269.30091,13775.42169
2026-01-16 18:36:52,19587.240606652358,13335.197513154471,13736.14221288671
2026-01-16 18:36:55,19479.49367,13393.31307,13700.842191443357
2026-01-16 18:36:58,19746.83544,13265.6535,13665.54217
2026-01-16 18:37:00,19661.77215,13272.94833,13763.85542
2026-01-16 18:37:03,19746.83544,13524.62006,13827.46988
2026-01-16 18:37:05,20087.08861,13933.785642987737,14047.22892
2026-01-16 18:37:08,22088.460476914417,13725.22796,14157.10843
2026-01-16 18:37:11,21818.73418,13951.36778,14214.93976
2026-01-16 18:37:13,22049.62025,14925.53410202727,14290.12048
2026-01-16 18:37:16,22869.87342,14666.2614,14793.25301
2026-01-16 18:37:19,23696.20253,15402.829251067782,15163.37349
2026-01-16 18:37:21,23878.48101,15341.03343,14737.983788226347
2026-01-16 18:37:24,24309.87342,15357.446805,14799.03614
2026-01-16 18:37:26,24346.32911,15373.86018,14648.6747
2026-01-16 18:37:29,24716.96203,15753.19149,14718.07229
2026-01-16 18:37:32,23794.904119219296,15734.95441,14995.66265
2026-01-16 18:37:34,23792.714442575063,15826.13982,14839.51807
2026-01-16 18:37:37,23752.46123785652,16132.5228,14070.361445
2026-01-16 18:37:39,23783.612004994757,16117.93313,13301.20482
2026-01-16 18:37:42,23772.72877450047,15719.160781058625,12526.26506
2026-01-16 18:37:45,23763.03797,15716.71733,11414.10256335665
2026-01-16 18:37:47,23605.06329,15618.23708,11329.15663
2026-01-16 18:37:50,24066.83544,15784.19453,11392.77108
2026-01-16 18:37:53,25493.934808528127,15950.15198,12702.568122892331
2026-01-16 18:37:55,24990.37975,17039.019655089633,12669.13378070135
2026-01-16 18:37:58,27538.95037645221,16541.03343,12576.487475657748
2026-01-16 18:38:01,27485.439209186385,17884.952334479898,12161.92771
2026-01-16 18:38:03,27412.14601356589,17638.90578,12682.40964
2026-01-16 18:38:06,26849.62025,18040.12158,13214.45783
2026-01-16 18:38:08,27706.32911,18528.87538,13746.50602
2026-01-16 18:38:11,28441.51899,18758.66261,14106.632572615785
2026-01-16 18:38:14,28891.13924,19287.53799,13937.3494
2026-01-16 18:38:16,29122.02532,19597.56839,14110.84337
2026-01-16 18:38:19,29544.259025601055,20429.17933,14877.570347598714
2026-01-16 18:38:22,29122.02532,20549.54407,14718.07229
2026-01-16 18:38:24,30280.455407236223,20863.22188,14851.08434
2026-01-16 18:38:27,29899.74684,21360.15495068956,15781.615347057317
2026-01-16 18:38:29,30507.34177,21249.84802,15758.73972700683
2026-01-16 18:38:32,30932.65823,21563.52584,15637.59036
2026-01-16 18:38:35,31266.83544,21475.98784,15805.3012
2026-01-16 18:38:37,31485.56962,21734.95441,16233.477702439406
2026-01-16 18:38:40,31777.21519,22128.87538,16117.59036
2026-01-16 18:38:42,32111.39241,22234.65046,16366.26506
2026-01-16 18:38:45,32615.6962,21518.30514324416,16386.249807658212
2026-01-16 18:38:48,34322.40912038725,21392.09726,16366.26506
2026-01-16 18:38:50,34438.48101,21439.51368,16493.49398
2026-01-16 18:38:53,34127.069517757445,22026.147409852503,16267.95181
2026-01-16 18:38:56,33988.86076,22154.40729,16562.89157
2026-01-16 18:38:58,34158.98734,21873.55623,16714.250190337698
2026-01-16 18:39:01,34444.55696,21928.26748,16649.63855
2026-01-16 18:39:03,34280.506330000004,22030.39514,16730.60241
2026-01-16 18:39:06,34116.4557,22103.897371004925,16811.56627
2026-01-16 18:39:09,33855.18987,22256.53495,16817.3494
2026-01-16 18:39:11,33703.29114,21968.38906,16796.049123245914
2026-01-16 18:39:14,33593.92405,21913.67781,16808.345211944546
2026-01-16 18:39:17,33180.75949,21669.30091,16886.74699
2026-01-16 18:39:19,32870.88608,21596.35258,16747.95181
2026-01-16 18:39:22,32423.767683803602,21713.06991,16695.90361
2026-01-16 18:39:24,32423.696198911413,21574.94602983261,16649.63855
2026-01-16 18:39:27,32433.41772,21578.1155,16701.68675
2026-01-16 18:39:30,32342.27848,21546.504825871896,16568.6747
2026-01-16 18:39:32,32506.32911,21410.33435,16545.54217
2026-01-16 18:39:35,32484.02039591754,21789.66565,16453.01205
2026-01-16 18:39:38,32488.10127,21702.12766,16453.01205
2026-01-16 18:39:40,32443.492899700053,21527.05167,16383.61446
2026-01-16 18:39:43,32591.39241,21578.1155,16453.01205
2026-01-16 18:39:45,32336.20253,21669.300728871705,15991.56385403433
2026-01-16 18:39:48,32220.75949,21829.78723,16034.336142017164
2026-01-16 18:39:51,32293.67089,21676.59574,16077.10843
2026-01-16 18:39:53,31983.79747,21231.61094,15949.87952
2026-01-16 18:39:56,31552.40506,20955.977159510563,15892.04819
2026-01-16 18:39:59,31406.58228,20859.57447,15983.500228465553
2026-01-16 18:40:01,31613.16456,21012.76596,15920.96386
2026-01-16 18:40:04,31692.1519,21122.18845,16048.19277
2026-01-16 18:40:06,31752.91139,20998.17629,16111.80723
2026-01-16 18:40:09,31673.92405,21045.59271,16481.92771
2026-01-16 18:40:12,32166.07595,27235.888674627335,20238.026160898036
2026-01-16 18:40:14,33277.97468,27220.445472679563,18795.18072
2026-01-16 18:40:17,35513.92405,27140.912706022013,21513.25301
2026-01-16 18:40:19,38339.24051,27130.6059230808,23502.6506
2026-01-16 18:40:22,41182.78481,26819.45289,25352.17638939604
2026-01-16 18:40:25,42179.24051,27443.16109,25179.75904
2026-01-16 18:40:27,43297.29672359377,27585.16703104474,25605.012038348075
2026-01-16 18:40:30,43309.36709,27698.48024,25613.49398
2026-01-16 18:40:33,43290.73415268754,27479.63526,25625.06024
2026-01-16 18:40:35,43093.94702999354,27307.784464921,25555.66265
2026-01-16 18:40:38,43106.62872088834,27313.153152907114,25689.550977747585
2026-01-16 18:40:40,43120.17450869509,27322.79635,25671.3253
2026-01-16 18:40:43,43163.5443,27265.242578976016,25659.75904
2026-01-16 18:40:46,43015.87955107168,27304.55927,25810.12048
2026-01-16 18:40:48,43388.35443,27284.498480000002,25972.04819
2026-01-16 18:40:51,42592.40506,27264.43769,25740.72289
2026-01-16 18:40:54,42203.5443,27122.18845,25538.31325
2026-01-16 18:40:56,42399.35926290978,27052.88754,25515.18072
2026-01-16 18:40:59,42197.46835,27118.54103,25497.83133
2026-01-16 18:41:01,42501.26582,27147.72036,25902.6506
2026-01-16 18:41:04,42774.68354,27508.81459,26012.53012
2026-01-16 18:41:07,42653.16456,27351.97568,25891.08434
2026-01-16 18:41:09,40297.4716133089,27052.88754,25792.77108
2026-01-16 18:41:12,40403.17717528902,26480.886696170197,25683.403809823478
2026-01-16 18:41:15,40627.831437173976,26550.16185060506,25879.51807
2026-01-16 18:41:17,41055.18987,26761.09422,25584.57831
2026-01-16 18:41:20,39681.604870653806,26403.64742,25318.55422
2026-01-16 18:41:22,40210.63291,26017.02128,25087.22892
2026-01-16 18:41:25,38128.18635289629,25820.06079,24398.377034130328
2026-01-16 18:41:28,38624.81013,24258.966407008997,24676.62651
2026-01-16 18:41:30,38357.46835,24303.951044749097,24306.50602
2026-01-16 18:41:33,36804.70967578153,24605.47112,23803.37349
2026-01-16 18:41:36,33527.35982098219,24186.01824,23427.46988
2026-01-16 18:41:38,33583.299077673975,23657.14286,23045.78313
2026-01-16 18:41:41,33775.464891252646,21465.778310727084,22502.16867
2026-01-16 18:41:43,34323.03797,21534.626607231185,20481.335905007592
2026-01-16 18:41:46,33302.27848,21895.44073,20546.371459302998
2026-01-16 18:41:49,32342.27848,21413.98176,20929.15663
2026-01-16 18:41:51,31339.74684,20071.97531385629,20345.06024
2026-01-16 18:41:54,28959.589197129935,20432.82675,19847.71084
2026-01-16 18:41:57,29595.94937,19812.76596,19437.10843
2026-01-16 18:41:59,28708.86076,19455.31915,18812.53012
2026-01-16 18:42:02,27663.79747,18857.14286,18344.09639
2026-01-16 18:42:04,26715.94937,18258.96657,17835.18072
2026-01-16 18:42:07,26205.56962,16499.594121758557,15190.387845775967
2026-01-16 18:42:10,25622.27848,16612.346080100306,15193.424153611688
2026-01-16 18:42:12,25081.518985000002,16847.41641,15207.656291250083
2026-01-16 18:42:15,24540.75949,16005.555544291547,15201.858012094926
2026-01-16 18:42:18,24121.51899,16245.59271,15211.46685697676
2026-01-16 18:42:20,22667.354733614728,15895.44073,15222.59522826881
2026-01-16 18:42:23,23398.48101,15541.64134,15262.38748773446
2026-01-16 18:42:25,21452.961720743293,14479.303702582145,15383.13253
2026-01-16 18:42:28,21745.82278,14680.85106,15105.54217
2026-01-16 18:42:31,21253.67089,14138.507917571416,15030.36145
2026-01-16 18:42:33,20937.72152,14286.93009,14712.28916
2026-01-16 18:42:36,21827.364278746027,13822.82378619255,14262.565541626325
2026-01-16 18:42:38,21994.93671,13918.54103,14267.37346112993
2026-01-16 18:42:41,21680.67911218543,13710.6383,14301.68675
2026-01-16 18:42:44,21365.79971817536,13619.45289,14238.07229
2026-01-16 18:42:46,21393.41772,13493.657504003075,14214.93976
2026-01-16 18:42:49,21302.27848,13524.62006,14018.31325
2026-01-16 18:42:52,21356.96203,13488.1459,14116.62651
2026-01-16 18:42:54,20877.692471471368,13380.995564008674,13966.26506
2026-01-16 18:42:57,20874.289275735682,13376.212067004337,13925.78313
2026-01-16 18:42:59,20870.88608,13371.42857,13775.42169
2026-01-16 18:43:02,20889.11392,13429.78723,13885.3012
2026-01-16 18:43:05,20876.96203,13334.95441,13850.60241
2026-01-16 18:43:07,20846.58228,13356.83891,13723.37349
2026-01-16 18:43:10,20737.21519,13437.867031429829,13630.84337
2026-01-16 18:43:13,20834.43038,13556.457827998067,13781.20482
2026-01-16 18:43:15,20949.87342,13484.49848,13908.43373
2026-01-16 18:43:18,20943.79747,13579.33131,14000.96386
2026-01-16 18:43:20,21361.41784084643,13776.29179,14158.10572857261
2026-01-16 18:43:23,21247.59494,13750.75988,14006.74699
2026-01-16 18:43:26,21442.02532,14049.84802,14223.61446
2026-01-16 18:43:28,21557.46835,14148.32827,14440.48193
2026-01-16 18:43:31,23437.43868232912,14960.77899171709,14324.81928
2026-01-16 18:43:34,23376.031283250642,14648.02432,14666.0241
2026-01-16 18:43:36,23179.74684,15271.73252,14908.91566
2026-01-16 18:43:39,23598.98734,15297.26444,14971.128062583179
2026-01-16 18:43:41,23750.88608,15466.773700843038,15018.79518
2026-01-16 18:43:44,24224.81013,15830.70812465643,14851.08434
2026-01-16 18:43:47,24583.29114,15683.89058,14972.53012
2026-01-16 18:43:49,24613.67089,15855.31915,15036.14458
2026-01-16 18:43:52,24569.985423784172,16190.65047498753,14845.3012
2026-01-16 18:43:55,24771.64557,16314.89362,14151.3253
2026-01-16 18:43:57,24328.10127,16209.11854,13142.168675
2026-01-16 18:44:00,24419.24051,15829.78723,12133.01205
2026-01-16 18:44:03,24531.547751703005,15468.69301,11560.48193
2026-01-16 18:44:05,24480.538736280254,15957.21625097023,11415.90361
2026-01-16 18:44:08,24121.51899,15654.71125,11473.73494
2026-01-16 18:44:10,24558.98734,16085.10638,11381.20482
2026-01-16 18:44:13,25312.40506,16559.27052,11676.14458
2026-01-16 18:44:16,25725.56962,17150.15198,11971.08434
2026-01-16 18:44:18,26053.67089,17576.8997,12549.39759
2026-01-16 18:44:21,26223.79747,18249.91154787624,13754.757140009136
2026-01-16 18:44:23,27989.468811416747,18014.58967,13748.567375323548
2026-01-16 18:44:26,27572.65823,18884.728971642347,13729.156732266032
2026-01-16 18:44:29,28064.81013,18623.70821,13607.71084
2026-01-16 18:44:31,29000.50633,18959.27052,13815.90361
2026-01-16 18:44:34,29194.93671,19746.650835041502,13914.21687
2026-01-16 18:44:37,29837.46899308406,19677.81155,14186.0241
2026-01-16 18:44:39,29589.87342,19747.11246,14556.14458
2026-01-16 18:44:42,29766.07595,19929.48328,14700.72289
2026-01-16 18:44:44,30492.151899999997,20345.28875,14793.25301
2026-01-16 18:44:47,31218.22785,20524.01216,14908.91566
2026-01-16 18:44:50,31984.350010373357,20739.20973,15226.98795
2026-01-16 18:44:52,31904.81013,21220.343698890476,15744.771229753345
2026-01-16 18:44:55,31989.87342,21208.895452240376,15597.10843
2026-01-16 18:44:58,32293.67089,21133.1307,15903.61446
2026-01-16 18:45:00,32533.67089,21275.37994,15926.74699
2026-01-16 18:45:03,32773.67089,21304.55927,16152.28916
2026-01-16 18:45:05,33368.36997050444,21184.19453,16164.626521793813
2026-01-16 18:45:08,33351.58387889804,21344.173243906123,16152.28916
2026-01-16 18:45:11,33303.038289461074,21085.71429,16163.85542
2026-01-16 18:45:13,33144.3038,21403.03951,16198.55422
2026-01-16 18:45:16,33642.53165,21939.20973,16348.91566
2026-01-16 18:45:19,33481.77656127512,22092.40122,16614.93976
2026-01-16 18:45:21,33417.72152,22117.93313,16626.50602
2026-01-16 18:45:24,33618.22785,21696.467805288605,16944.57831
2026-01-16 18:45:26,33514.93671,21724.01216,17002.40964
2026-01-16 18:45:29,33903.79747,21667.477205,17074.00341233185
2026-01-16 18:45:32,33691.13924,21610.94225,17136.427389394514
2026-01-16 18:45:34,33369.92378520818,21665.6535,17158.55422
2026-01-16 18:45:37,33575.6962,21829.78723,17129.63855
2026-01-16 18:45:40,33211.13924,21570.364760968838,16929.905118668015
2026-01-16 18:45:42,33017.44493436351,21567.17325,16952.15867637155
2026-01-16 18:45:45,32690.126285918494,21523.40426,16957.518688608816
2026-01-16 18:45:47,32822.27848,21643.675399422784,16990.84337
2026-01-16 18:45:50,32554.93671,21680.24316,16979.27711
2026-01-16 18:45:53,32212.404865823282,21749.54407,16521.663358970298
2026-01-16 18:45:55,32299.74684,21431.15705070029,16541.14977708406
2026-01-16 18:45:58,32135.6962,21315.50152,16684.33735
2026-01-16 18:46:00,31913.31644820256,21479.63526,16487.71084
2026-01-16 18:46:03,31929.11392,21662.00608,16244.81928
2026-01-16 18:46:06,31801.51899,21662.00608,16069.131429916251
2026-01-16 18:46:08,32020.25316,21534.3465,16169.63855
2026-01-16 18:46:11,31862.27848,21235.25836,15848.345302112102
2026-01-16 18:46:14,31777.215190000003,21211.550155,15822.6506
2026-01-16 18:46:16,31692.1519,21187.84195,15874.6988
2026-01-16 18:46:19,31649.62025,21242.55319,15874.6988
2026-01-16 18:46:21,31418.73418,21114.89362,15944.09639
2026-01-16 18:46:24,31740.75949,21001.82371,16163.85542
2026-01-16 18:46:27,32117.46835,22441.506646555164,16360.48193
2026-01-16 18:46:29,33944.73434398971,21512.46201,17204.81928
2026-01-16 18:46:32,37716.80359121704,24952.08647899122,24302.106755525405
2026-01-16 18:46:35,35775.18987,23503.95137,24126.507049906948
2026-01-16 18:46:37,38813.16456,27108.522457679068,23664.57831
2026-01-16 18:46:40,41140.25316,26753.79939,24636.14458
2026-01-16 18:46:42,42580.25316,27527.05167,25596.915842885795
2026-01-16 18:46:45,42956.962025,27384.80243,25416.86747
2026-01-16 18:46:48,43333.67089,27319.14894,25775.42169
2026-01-16 18:46:50,43796.343145370025,27432.21884,25839.03614
2026-01-16 18:46:53,43831.89873,27184.19453,25792.77108
2026-01-16 18:46:56,43716.4557,27206.07903,25816.58961664408
2026-01-16 18:46:58,43442.34869626482,27184.19453,25879.51807
2026-01-16 18:47:01,43517.90770093749,27133.1307,25804.33735
2026-01-16 18:47:03,43514.733872017576,27387.76455409144,25613.49398
2026-01-16 18:47:06,43819.74684,27625.53191,25648.19277
2026-01-16 18:47:09,43236.4557,26905.047339761964,25555.66265
2026-01-16 18:47:11,43072.40506,26935.19843988098,25590.36145
2026-01-16 18:47:14,42750.73707695945,26965.34954,25619.05761873739
2026-01-16 18:47:17,42780.19851010944,26815.80547,25480.48193
2026-01-16 18:47:19,42811.0518341013,26766.89740230967,25723.37349
2026-01-16 18:47:22,42902.27798177327,26777.614823940086,25821.68675
2026-01-16 18:47:24,43102.78481,26833.184311970042,25769.638554999998
2026-01-16 18:47:27,42890.12658,26888.7538,25717.59036
2026-01-16 18:47:30,41386.53460584022,26764.74164,25636.62651
2026-01-16 18:47:32,41924.05063,26571.42857,24960.457981755466
2026-01-16 18:47:35,39723.484515254604,26330.69909,25003.995490298446
2026-01-16 18:47:38,39849.06164493671,26221.2766,25260.72289
2026-01-16 18:47:40,40253.16456,25824.401872678663,24867.46988
2026-01-16 18:47:43,39366.07595,24714.07321126932,24537.83133
2026-01-16 18:47:45,39110.88608,24760.252208235765,24451.08434
2026-01-16 18:47:48,38321.01266,24977.5076,24532.04819
2026-01-16 18:47:51,37974.68354,24806.07903,23901.68675
2026-01-16 18:47:53,37278.98734,24342.857145,23418.337532730653
2026-01-16 18:47:56,36583.29114,23879.63526,22438.993126652207
2026-01-16 18:47:59,35969.62025,23434.65046,22750.84337
2026-01-16 18:48:01,35179.74684,21928.036254316667,22374.93976
2026-01-16 18:48:04,34177.21519,22303.95137,21709.87952
2026-01-16 18:48:06,31750.885362656987,21837.08207,21241.44578
2026-01-16 18:48:09,32427.34177,21071.12462,20773.01205
2026-01-16 18:48:12,31394.43038,19669.604188193072,19401.893238851266
